t,sensor0_1,sensor0_2,sensor0_3,sensor0_4,sensor0_5,sensor0_6,sensor0_7,sensor0_8,sensor0_9,sensor0_10,sensor0_11,sensor0_12,sensor0_13,sensor0_14,sensor0_15,sensor0_16,sensor0_17,sensor0_18,sensor0_19,sensor0_20,sensor0_21,sensor0_22,sensor0_23,sensor0_24,sensor0_25,sensor0_26,sensor0_27,sensor0_28,sensor0_29,sensor0_30,sensor0_31,sensor0_32,sensor0_33,sensor0_34,sensor0_35,sensor0_36,sensor0_37,sensor0_38,sensor0_39,sensor0_40,sensor0_41,sensor0_42,sensor0_43,sensor0_44,sensor0_45,sensor0_46,sensor0_47,sensor0_48,sensor0_49,sensor0_50,sensor0_51,sensor0_52,sensor0_53,sensor0_54,sensor0_55,sensor0_56,sensor0_57,sensor0_58,sensor0_59,sensor0_60,sensor0_61,sensor0_62,sensor0_63,sensor0_64,sensor1_1,sensor1_2,sensor1_3,sensor1_4,sensor1_5,sensor1_6,sensor1_7,sensor1_8,sensor1_9,sensor1_10,sensor1_11,sensor1_12,sensor1_13,sensor1_14,sensor1_15,sensor1_16,sensor1_17,sensor1_18,sensor1_19,sensor1_20,sensor1_21,sensor1_22,sensor1_23,sensor1_24,sensor1_25,sensor1_26,sensor1_27,sensor1_28,sensor1_29,sensor1_30,sensor1_31,sensor1_32,sensor1_33,sensor1_34,sensor1_35,sensor1_36,sensor1_37,sensor1_38,sensor1_39,sensor1_40,sensor1_41,sensor1_42,sensor1_43,sensor1_44,sensor1_45,sensor1_46,sensor1_47,sensor1_48,sensor1_49,sensor1_50,sensor1_51,sensor1_52,sensor1_53,sensor1_54,sensor1_55,sensor1_56,sensor1_57,sensor1_58,sensor1_59,sensor1_60,sensor1_61,sensor1_62,sensor1_63,sensor1_64,vdd_measured_1,vdd_measured_2,vdd_measured_3,vdd_measured_4,vdd_measured_5,vdd_measured_6,vdd_measured_7,vdd_measured_8,vdd_measured_9,vdd_measured_10,vdd_measured_11,vdd_measured_12,vdd_measured_13,vdd_measured_14,vdd_measured_15,vdd_measured_16,vdd_measured_17,vdd_measured_18,vdd_measured_19,vdd_measured_20,vdd_measured_21,vdd_measured_22,vdd_measured_23,vdd_measured_24,vdd_measured_25,vdd_measured_26,vdd_measured_27,vdd_measured_28,vdd_measured_29,vdd_measured_30,vdd_measured_31,vdd_measured_32,vdd_measured_33,vdd_measured_34,vdd_measured_35,vdd_measured_36,vdd_measured_37,vdd_measured_38,vdd_measured_39,vdd_measured_40,vdd_measured_41,vdd_measured_42,vdd_measured_43,vdd_measured_44,vdd_measured_45,vdd_measured_46,vdd_measured_47,vdd_measured_48,vdd_measured_49,vdd_measured_50,vdd_measured_51,vdd_measured_52,vdd_measured_53,vdd_measured_54,vdd_measured_55,vdd_measured_56,vdd_measured_57,vdd_measured_58,vdd_measured_59,vdd_measured_60,vdd_measured_61,vdd_measured_62,vdd_measured_63,vdd_measured_64
-6,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,25,25,24,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,800,805,805,805,800,805,805,805,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
-5.5,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,800,800,800,805,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
-5,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
-4.5,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
-4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
-3.5,25,25,25,25,25,25,24,24,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,805,805,805,805,805,805,800,800,805,805,805,805,805,805,805,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
-3,25,25,25,25,25,24,24,24,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,805,805,805,805,805,800,800,800,805,805,805,805,805,805,805,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
-2.5,25,25,25,25,25,24,24,24,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,805,805,805,805,805,800,800,800,805,805,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
-2,25,25,25,24,25,15,15,20,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,16,24,24,24,15,24,24,24,17,24,24,16,24,24,19,19,24,24,24,24,14,18,24,24,24,24,13,14,24,24,13,17,24,16,24,24,24,14,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,805,805,805,800,805,755,755,780,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,760,800,800,800,755,800,800,800,765,800,800,760,800,800,775,775,800,800,800,800,750,770,800,800,800,800,745,750,800,800,745,765,800,760,800,800,800,750
-1.5,25,25,24,24,24,7,6,9,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,7,24,24,24,7,24,24,24,7,24,24,7,24,24,8,9,24,24,24,24,6,8,24,24,24,24,7,6,24,24,7,7,24,7,24,24,24,5,47,47,47,47,47,47,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,47,47,47,47,47,47,46,47,47,47,47,47,47,47,47,47,45,805,805,800,800,800,715,710,725,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,715,800,800,800,715,800,800,800,715,800,800,715,800,800,720,725,800,800,800,800,710,720,800,800,800,800,715,710,800,800,715,715,800,715,800,800,800,705
-1,24,24,24,14,24,6,6,7,24,24,18,18,24,24,24,24,20,24,24,24,24,24,24,24,24,24,6,14,17,23,6,19,24,23,8,24,24,5,14,24,7,6,24,24,14,14,6,5,24,24,21,24,8,7,24,24,7,5,20,5,20,24,24,5,47,47,47,47,47,46,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,47,47,47,46,47,47,47,47,47,47,45,47,47,47,46,47,47,47,47,46,45,47,47,47,47,47,47,47,47,47,45,47,45,47,47,47,45,800,800,800,750,800,710,710,715,800,800,770,770,800,800,800,800,780,800,800,800,800,800,800,800,800,800,710,750,765,795,710,775,800,795,720,800,800,705,750,800,715,710,800,800,750,750,710,705,800,800,785,800,720,715,800,800,715,705,780,705,780,800,800,705
-0.5,12,15,16,6,13,6,6,8,15,15,7,7,15,13,17,13,8,16,13,13,12,15,12,14,14,16,6,6,7,10,6,8,12,10,8,12,14,6,6,13,8,6,16,15,6,6,8,5,13,12,9,15,7,6,14,17,7,8,8,5,8,15,15,7,47,47,47,46,47,46,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,47,47,46,47,47,47,47,47,47,46,46,47,47,46,47,47,46,46,47,45,47,47,47,47,47,46,47,47,47,47,47,45,47,47,47,47,740,755,760,710,745,710,710,720,755,755,715,715,755,745,765,745,720,760,745,745,740,755,740,750,750,760,710,710,715,730,710,720,740,730,720,740,750,710,710,745,720,710,760,755,710,710,720,705,745,740,725,755,715,710,750,765,715,720,720,705,720,755,755,715
0,2,2,4,4,3,4,3,4,3,3,4,4,2,3,4,3,4,3,3,4,2,2,3,2,3,2,3,4,4,4,3,4,3,4,4,3,3,4,4,4,4,3,4,3,4,4,3,3,3,3,4,2,3,3,3,3,3,4,4,3,4,4,4,3,42,42,44,44,43,44,43,44,43,43,44,44,42,43,44,43,44,43,43,43,42,42,43,42,43,42,43,44,44,44,43,44,43,44,44,43,43,44,44,44,44,43,44,43,44,44,43,43,43,43,44,42,43,43,43,43,43,44,44,43,44,43,44,43,690,690,700,700,695,700,695,700,695,695,700,700,690,695,700,695,700,695,695,695,690,690,695,690,695,690,695,700,700,700,695,700,695,700,700,695,695,700,700,700,700,695,700,695,700,700,695,695,695,695,700,690,695,695,695,695,695,700,700,695,700,695,700,695
0.5,0,0,3,5,0,0,0,0,2,2,4,5,0,1,0,0,6,1,0,0,0,0,0,2,3,0,0,5,7,5,0,4,3,6,0,1,3,0,5,0,0,0,0,0,5,5,0,0,0,3,6,1,0,0,3,1,0,0,5,0,6,3,2,0,38,38,43,45,37,38,38,39,42,42,44,45,40,41,39,36,46,41,37,35,38,40,38,42,43,36,38,45,47,45,39,44,42,46,38,41,43,39,45,40,39,39,40,37,45,45,37,39,38,43,46,41,38,38,43,39,37,38,45,38,46,43,42,39,670,670,695,705,665,670,670,675,690,690,700,705,680,685,675,660,710,685,665,655,670,680,670,690,695,660,670,705,715,705,675,700,690,710,670,685,695,675,705,680,675,675,680,665,705,705,665,675,670,695,710,685,670,670,695,675,665,670,705,670,710,695,690,675
1,4,6,7,3,3,0,0,0,7,7,3,3,7,5,6,3,7,7,4,3,6,7,4,7,6,5,0,3,6,7,0,3,5,7,0,5,7,0,3,5,0,0,7,6,3,3,0,0,3,6,6,8,0,0,8,7,0,0,6,0,6,7,7,0,44,46,47,43,43,34,33,35,47,47,43,43,47,45,46,43,47,47,44,43,46,47,44,47,46,45,33,43,46,47,34,43,45,47,33,45,47,34,43,45,35,35,47,46,43,43,33,36,43,46,46,47,34,33,47,47,33,34,46,34,46,47,47,35,700,710,715,695,695,650,645,655,715,715,695,695,715,705,710,695,715,715,700,695,710,715,700,715,710,705,645,695,710,715,650,695,705,715,645,705,715,650,695,705,655,655,715,710,695,695,645,660,695,710,710,720,650,645,720,715,645,650,710,650,710,715,715,655
1.5,5,7,6,0,5,0,0,0,5,5,0,0,6,5,7,6,1,7,5,5,6,7,4,5,4,7,0,0,0,3,0,0,3,3,0,4,5,0,0,5,0,0,7,7,0,0,0,0,5,3,1,7,0,0,5,8,0,0,1,0,1,5,6,0,45,47,46,38,45,29,31,32,45,45,39,39,46,45,47,46,41,47,45,45,46,47,44,45,44,47,31,38,40,43,31,39,43,43,31,44,45,32,38,45,33,33,47,47,38,38,31,33,45,43,41,47,30,30,45,47,31,33,42,32,41,45,46,31,705,715,710,670,705,625,635,640,705,705,675,675,710,705,715,710,685,715,705,705,710,715,700,705,700,715,635,670,680,695,635,675,695,695,635,700,705,640,670,705,645,645,715,715,670,670,635,645,705,695,685,715,630,630,705,720,635,645,690,640,685,705,710,635
2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,40,42,40,33,40,29,30,31,39,40,35,35,40,38,43,40,36,39,40,41,38,38,39,40,40,42,29,34,34,37,29,35,37,37,30,38,39,31,34,39,31,31,42,42,34,34,30,29,41,37,36,40,28,30,40,42,29,31,35,31,36,40,41,28,680,690,680,645,680,625,630,635,675,680,655,655,680,670,695,680,660,675,680,685,670,670,675,680,680,690,625,650,650,665,625,655,665,665,630,670,675,635,650,675,635,635,690,690,650,650,630,625,685,665,660,680,620,630,680,690,625,635,655,635,660,680,685,620
2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,34,33,29,34,29,26,29,33,33,31,33,33,31,36,32,31,31,33,35,31,31,34,32,34,34,29,31,29,31,26,32,32,31,27,32,33,26,31,32,29,26,35,34,31,31,29,25,35,32,31,33,27,27,33,34,26,26,30,26,33,33,34,24,650,650,645,625,650,625,610,625,645,645,635,645,645,635,660,640,635,635,645,655,635,635,650,640,650,650,625,635,625,635,610,640,640,635,615,640,645,610,635,640,625,610,655,650,635,635,625,605,655,640,635,645,615,615,645,650,610,610,630,610,645,645,650,600
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,27,28,27,29,25,26,29,28,29,29,26,28,27,26,30,27,26,26,24,29,27,25,29,25,29,28,28,29,25,30,28,28,27,28,29,23,28,28,27,26,26,25,29,29,28,24,27,29,30,26,28,25,28,26,26,26,28,21,30,27,26,26,610,610,615,620,615,625,605,610,625,620,625,625,610,620,615,610,630,615,610,610,600,625,615,605,625,605,625,620,620,625,605,630,620,620,615,620,625,595,620,620,615,610,610,605,625,625,620,600,615,625,630,610,620,605,620,610,610,610,620,585,630,615,610,610
3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,23,27,29,23,29,26,26,28,27,27,26,26,29,25,25,30,27,23,22,24,29,25,25,27,25,29,26,29,29,26,26,27,28,27,28,29,25,25,28,25,27,25,22,25,25,28,26,22,29,30,25,29,26,28,25,28,27,29,23,27,27,26,28,595,595,615,625,595,625,610,610,620,615,615,610,610,625,605,605,630,615,595,590,600,625,605,605,615,605,625,610,625,625,610,610,615,620,615,620,625,605,605,620,605,615,605,590,605,605,620,610,590,625,630,605,625,610,620,605,620,615,625,595,615,615,610,620
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,28,29,24,29,27,27,28,28,25,25,27,29,26,25,30,27,24,24,26,29,27,26,27,26,28,27,29,29,27,22,26,29,28,28,29,26,24,29,27,28,27,24,23,23,28,27,23,29,30,27,29,27,29,27,28,28,29,25,27,28,28,29,600,605,620,625,600,625,615,615,620,620,605,605,615,625,610,605,630,615,600,600,610,625,615,610,615,610,620,615,625,625,615,590,610,625,620,620,625,610,600,625,615,620,615,600,595,595,620,615,595,625,630,615,625,615,625,615,620,620,625,605,615,620,620,625
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,29,29,25,29,27,27,28,28,26,26,28,29,27,26,30,27,25,26,27,29,27,27,27,27,28,27,29,29,27,23,26,29,28,28,29,27,26,29,27,28,28,26,24,24,28,27,26,29,30,28,29,28,30,28,29,29,29,26,28,29,29,29,610,615,625,625,605,625,615,615,620,620,610,610,620,625,615,610,630,615,605,610,615,625,615,615,615,615,620,615,625,625,615,595,610,625,620,620,625,615,610,625,615,620,620,610,600,600,620,615,610,625,630,620,625,620,630,620,625,625,625,610,620,625,625,625
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,30,29,25,29,28,26,29,28,27,27,29,29,28,25,30,27,25,27,27,29,28,27,27,28,28,27,29,29,27,24,26,29,27,28,29,28,27,30,28,28,28,28,26,26,28,28,27,29,30,29,29,29,30,29,29,30,29,27,29,29,29,30,615,620,630,625,605,625,620,610,625,620,615,615,625,625,620,605,630,615,605,615,615,625,620,615,615,620,620,615,625,625,615,600,610,625,615,620,625,620,615,630,620,620,620,620,610,610,620,620,615,625,630,625,625,625,630,625,625,630,625,615,625,625,625,630
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,30,29,26,29,28,26,29,28,27,27,29,29,28,25,30,26,25,27,27,29,28,27,28,28,28,28,29,29,27,24,26,29,27,28,29,28,28,29,28,28,28,29,27,27,27,28,28,29,29,29,29,29,30,29,29,29,29,28,29,30,30,30,620,625,630,625,610,625,620,610,625,620,615,615,625,625,620,605,630,610,605,615,615,625,620,615,620,620,620,620,625,625,615,600,610,625,615,620,625,620,620,625,620,620,620,625,615,615,615,620,620,625,625,625,625,625,630,625,625,625,625,620,625,630,630,630
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,30,28,26,29,28,26,28,28,27,27,29,29,28,25,30,26,25,28,27,29,28,27,27,28,28,28,29,29,27,25,25,29,27,28,29,28,28,29,28,28,28,29,28,28,27,28,29,29,29,29,29,29,30,29,29,29,29,29,29,30,30,30,620,625,630,620,610,625,620,610,620,620,615,615,625,625,620,605,630,610,605,620,615,625,620,615,615,620,620,620,625,625,615,605,605,625,615,620,625,620,620,625,620,620,620,625,620,620,615,620,625,625,625,625,625,625,630,625,625,625,625,625,625,630,630,630
6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,30,28,26,29,28,26,28,28,28,28,29,29,28,25,29,26,25,28,27,29,28,27,27,28,27,28,29,29,27,25,25,28,27,27,29,28,28,29,28,28,29,30,28,28,27,28,29,29,29,29,29,29,30,29,29,29,28,29,29,30,29,30,620,625,630,620,610,625,620,610,620,620,620,620,625,625,620,605,625,610,605,620,615,625,620,615,615,620,615,620,625,625,615,605,605,620,615,615,625,620,620,625,620,620,625,630,620,620,615,620,625,625,625,625,625,625,630,625,625,625,620,625,625,630,625,630
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,30,28,25,28,27,26,28,28,28,28,29,29,29,25,29,26,25,28,27,29,28,27,27,28,27,27,28,28,27,25,25,28,27,27,29,28,28,29,28,28,28,30,28,28,27,28,29,29,29,29,29,29,30,29,29,29,28,29,29,29,29,30,620,625,630,620,605,620,615,610,620,620,620,620,625,625,625,605,625,610,605,620,615,625,620,615,615,620,615,615,620,620,615,605,605,620,615,615,625,620,620,625,620,620,620,630,620,620,615,620,625,625,625,625,625,625,630,625,625,625,620,625,625,625,625,630
7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,30,28,25,28,27,26,28,28,27,27,28,28,28,25,29,26,25,28,27,29,28,27,27,28,27,27,28,28,27,26,25,28,27,27,28,28,28,29,28,28,28,30,28,28,27,27,29,29,28,29,29,29,30,29,28,29,28,29,29,29,29,30,620,625,630,620,605,620,615,610,620,620,615,615,620,620,620,605,625,610,605,620,615,625,620,615,615,620,615,615,620,620,615,610,605,620,615,615,620,620,620,625,620,620,620,630,620,620,615,615,625,625,620,625,625,625,630,625,620,625,620,625,625,625,625,630
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,30,28,25,28,27,25,28,28,27,27,28,28,28,25,29,25,24,28,27,29,28,27,27,28,27,27,28,28,27,26,25,28,26,27,28,28,28,29,27,28,28,29,28,28,26,27,29,28,28,29,28,28,30,29,28,29,28,29,29,29,29,29,620,625,630,620,605,620,615,605,620,620,615,615,620,620,620,605,625,605,600,620,615,625,620,615,615,620,615,615,620,620,615,610,605,620,610,615,620,620,620,625,615,620,620,625,620,620,610,615,625,620,620,625,620,620,630,625,620,625,620,625,625,625,625,625
8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,29,27,25,28,27,25,27,27,27,27,28,28,28,24,28,25,24,28,27,28,27,26,27,27,27,27,28,28,26,26,24,28,26,27,28,27,28,29,27,27,28,29,27,27,26,27,29,28,28,29,28,28,30,29,28,29,27,29,29,29,29,29,620,625,625,615,605,620,615,605,615,615,615,615,620,620,620,600,620,605,600,620,615,620,615,610,615,615,615,615,620,620,610,610,600,620,610,615,620,615,620,625,615,615,620,625,615,615,610,615,625,620,620,625,620,620,630,625,620,625,615,625,625,625,625,625
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,29,29,27,25,28,27,25,27,27,27,27,28,28,28,24,28,25,24,27,26,28,27,26,26,27,26,27,27,28,26,26,24,27,26,26,28,27,27,29,27,27,28,29,27,27,26,27,29,28,28,29,28,28,29,29,28,29,27,28,29,29,29,29,620,625,625,615,605,620,615,605,615,615,615,615,620,620,620,600,620,605,600,615,610,620,615,610,610,615,610,615,615,620,610,610,600,615,610,610,620,615,615,625,615,615,620,625,615,615,610,615,625,620,620,625,620,620,625,625,620,625,615,620,625,625,625,625
9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,29,27,25,27,26,25,27,27,27,27,28,28,28,24,28,25,24,27,26,28,27,26,26,27,26,26,27,27,26,25,24,27,26,26,28,27,27,28,27,27,27,29,27,27,26,27,29,28,28,28,28,28,29,28,28,28,27,28,29,29,29,29,620,620,625,615,605,615,610,605,615,615,615,615,620,620,620,600,620,605,600,615,610,620,615,610,610,615,610,610,615,615,610,605,600,615,610,610,620,615,615,620,615,615,615,625,615,615,610,615,625,620,620,620,620,620,625,620,620,620,615,620,625,625,625,625
